eig_idx,eigenvalue,boot_mean,ci_low,ci_high
1,5.490020528842776,5.491570982613372,5.208587704397922,5.779207756084191
2,0.6620748415561161,0.662428858600227,0.552330297005721,0.785974335531233
3,0.08744490428705066,0.08702444832177732,0.07116724151480473,0.10313430873915211
4,0.017344943817622242,0.017221502623314962,0.014496819911147516,0.020244564851655364
5,0.0027849674791222408,0.002800000172755469,0.0022580984237816973,0.003397372174202433
6,0.0019673767207355037,0.0019429952525790574,0.0016251362795948944,0.002278380624383023
7,0.0012093264597173613,0.0011979395751778017,0.00098232099597055,0.0014621588137981056
8,0.0009051104497809731,0.0008788835591434931,0.00072516641718728,0.0010355659105620988
9,0.0005941405424036459,0.0005789317188297556,0.0004999831947763567,0.0006607705816095969
10,0.0003653865877438206,0.0003490945437690396,0.0002662791956289807,0.00045073432818116155
